config_id,repeats_count,ants,iterations,alpha,beta,evaporation,patience,patience_big_shake,big_shake_evaporation,big_shake_duration,intensity_big_shake,tau_min,tau_max,best_cost_min,best_cost_max,best_cost_avg,best_cost_std,best_cost_var,best_cost_median,best_cost_minutes_min,best_cost_minutes_max,best_cost_minutes_avg,best_cost_minutes_std,best_cost_minutes_var,best_cost_minutes_median,best_iteration_min,best_iteration_max,best_iteration_avg,best_iteration_std,best_iteration_var,best_iteration_median,iterations_done_min,iterations_done_max,iterations_done_avg,iterations_done_std,iterations_done_var,iterations_done_median,avg_cost_final_minutes_min,avg_cost_final_minutes_max,avg_cost_final_minutes_avg,avg_cost_final_minutes_std,avg_cost_final_minutes_var,avg_cost_final_minutes_median,diversity_final_min,diversity_final_max,diversity_final_avg,diversity_final_std,diversity_final_var,diversity_final_median,execution_time_min,execution_time_max,execution_time_avg,execution_time_std,execution_time_var,execution_time_median,big_shakes_count_min,big_shakes_count_max,big_shakes_count_avg,big_shakes_count_std,big_shakes_count_var,big_shakes_count_median
408,10,40,4000,1.5,3.5,0.05,650,250,0.4,50,0.6,0.01,10.0,74788.5738,85296.6774,80988.09698,3051.396325345485,9311019.534331927,81336.28700000001,1246.4762,1421.6113,1349.80161,50.85661778812731,2586.3955728476667,1355.6048,131,949,505.2,294.9869300306183,87017.28888888887,433.5,781,1599,1155.2,294.9869300306183,87017.2888888889,1083.5,1660.0181,1979.501,1783.9203499999999,96.59138418887467,9329.895499522789,1745.667,0.0667,0.1937,0.09822,0.03584065971615044,0.001284552888888889,0.08895,23.24,47.61,34.519,8.79504841752828,77.35287666666669,32.515,3,6,4.0,1.1547005383792515,1.3333333333333333,3.5
409,10,40,4000,1.5,3.5,0.05,650,400,0.4,80,0.3,0.01,10.0,72631.8998,86701.4899,80471.23658,4265.422778120672,18193831.476110667,80943.5248,1210.5317,1445.0248,1341.18729,71.0903819064069,5053.842399598786,1349.0587500000001,14,882,473.8,343.3267960542679,117873.28888888887,473.5,664,1532,1123.8,343.32679605426796,117873.2888888889,1123.5,1598.951,1897.2715,1764.9544999999998,89.19894490300261,7956.451771808896,1767.35385,0.0641,0.1003,0.08724000000000001,0.011390463847739767,0.0001297426666666666,0.08755,20.05,45.75,33.57899999999999,10.22739833323542,104.59967666666665,33.56999999999999,1,3,2.0,0.9428090415820634,0.8888888888888888,2.0
410,10,40,4000,1.5,3.5,0.05,650,400,0.4,80,0.6,0.01,10.0,69898.7771,83982.9683,79806.04243,3918.6559959268084,15355864.814413127,80049.44815000001,1164.9796,1399.7161,1330.1007100000002,65.31093794803526,4265.518615652112,1334.1575,60,959,474.1,373.2033851221967,139280.7666666667,393.0,710,1609,1124.1,373.2033851221967,139280.7666666667,1043.0,1678.7029,1894.1196,1772.88341,87.93278590729844,7732.174837418784,1729.51145,0.0841,0.1368,0.10306,0.01382045183374585,0.000191004888888889,0.10264999999999999,21.19,47.96,33.555,11.139613248822121,124.09098333333333,31.11,1,3,2.1,0.8755950357709131,0.7666666666666667,2.0
411,10,40,4000,1.5,3.5,0.05,650,999999,0.4,0,0.3,0.01,10.0,76782.0457,90793.3689,83003.75954999999,4206.36084843376,17693471.587236382,82520.98845,1279.7008,1513.2228,1383.3960000000002,70.10599431912603,4914.85043947333,1375.3498,2,530,142.9,160.3693306783508,25718.32222222222,73.0,652,1180,792.9,160.36933067835076,25718.322222222214,723.0,1527.3466,1858.3296,1628.41076,118.45556203319646,14031.720176600453,1586.9834999999998,0.0357,0.0945,0.06087,0.018866610718409386,0.000355949,0.05405,19.45,35.15,23.671,4.7492536255710744,22.55541,21.615000000000002,0,0,0.0,0.0,0.0,0.0
412,10,40,4000,1.5,3.5,0.05,1000,100,0.4,20,0.3,0.01,10.0,72062.9419,84005.4619,79914.01213,3662.4315595762478,13413404.928580105,80267.57620000001,1201.049,1400.091,1331.9001899999998,61.04052302827559,3725.9454515654425,1337.79295,80,1238,503.0,397.04351846561553,157643.55555555556,349.0,1080,2238,1503.0,397.04351846561553,157643.55555555556,1349.0,1658.3122,1997.6263,1786.75488,112.33268905011869,12618.633029230656,1763.1045,0.0906,0.1535,0.11206,0.018510429492586064,0.00034263599999999995,0.10885,32.33,67.05,45.065,11.915395503297404,141.97664999999998,40.4,10,22,14.5,4.089281382128433,16.72222222222222,13.0
413,10,40,4000,1.5,3.5,0.05,1000,100,0.4,20,0.6,0.01,10.0,72192.2683,87070.1964,78524.99171,4037.7036698274296,16303050.925337894,77943.9175,1203.2045,1451.1699,1308.7498600000001,67.29504908114542,4528.623630833772,1299.0653,74,2563,830.2,826.4932344953992,683091.0666666669,532.0,1074,3563,1830.2,826.4932344953991,683091.0666666667,1532.0,1623.8085,2056.4078,1767.04693,155.22601670342254,24095.116261611216,1735.36545,0.0688,0.1991,0.11169,0.04273160292908387,0.0018259898888888892,0.0979,38.11,106.41,60.577999999999996,24.06051066235572,578.9081733333334,52.144999999999996,10,35,17.7,8.219894565422763,67.56666666666666,14.5
414,10,40,4000,1.5,3.5,0.05,1000,250,0.4,50,0.3,0.01,10.0,70106.4258,84873.5964,76723.44393,4437.321399754731,19689821.204721283,76889.96805,1168.4404,1414.5599,1278.72405,73.95535582151724,5469.394654687224,1281.49945,79,1455,615.7,504.1069220799184,254123.7888888889,505.5,1079,2455,1615.7,504.10692207991843,254123.78888888896,1505.5,1639.4392,1997.2621,1800.5071400000002,130.95204651533234,17148.43848655377,1839.8796499999999,0.06,0.1903,0.11654,0.04476015589288711,0.002003471555555556,0.1056,32.54,74.56,49.554,15.785745468618199,249.18976,46.08,4,9,6.1,2.024845673131659,4.1000000000000005,5.5
415,10,40,4000,1.5,3.5,0.05,1000,250,0.4,50,0.6,0.01,10.0,73537.8758,85666.1934,77696.23516000001,3457.5136467753405,11954400.617637713,77373.221,1225.6313,1427.7699,1294.93725,57.62522725487606,3320.666816176111,1289.5536499999998,86,1816,851.1,551.3902530069888,304031.2111111111,735.5,1086,2816,1851.1,551.3902530069888,304031.2111111111,1735.5,1460.5375,1920.0388,1745.8192299999998,130.09826739914763,16925.559180260116,1748.17595,0.0696,0.1644,0.10582,0.03190579188102931,0.0010179795555555556,0.093,32.82,85.15,55.89,16.738889515801883,280.1904222222222,52.515,4,11,7.0,2.309401076758503,5.333333333333333,6.5
416,10,40,4000,1.5,3.5,0.05,1000,400,0.4,80,0.3,0.01,10.0,75405.1359,84527.9949,79955.19677000001,3177.4977014805445,10096491.642914142,80253.6513,1256.7523,1408.7999,1332.5866099999998,52.95830396880281,2804.581959252115,1337.56085,87,839,413.4,316.0524569680729,99889.15555555555,420.5,1087,1839,1413.4,316.0524569680729,99889.15555555555,1420.5,1473.0143,1897.2559,1744.51345,116.63908321104847,13604.675732313888,1755.03915,0.0464,0.1181,0.09616,0.02016152551547405,0.00040648711111111106,0.0995,33.06,58.91,43.229,9.964850949434437,99.29825444444441,42.82,2,4,2.9,0.8755950357709131,0.7666666666666667,3.0
417,10,40,4000,1.5,3.5,0.05,1000,400,0.4,80,0.6,0.01,10.0,76954.8492,85608.2085,79844.20061,2622.2596829765484,6876245.844964269,79501.87724999999,1282.5808,1426.8035,1330.7366699999998,43.704332880849584,1910.0687125601103,1325.0313,58,1716,500.8,610.4003786222795,372588.62222222215,199.5,1058,2716,1500.8,610.4003786222795,372588.62222222215,1199.5,1609.6568,1849.4967,1730.8032200000002,94.74165005562114,8975.980255261777,1721.6547999999998,0.069,0.1282,0.09653,0.017238590429614602,0.0002971690000000001,0.09245,32.53,94.7,47.748000000000005,21.39960269620807,457.9429955555557,36.905,2,6,3.1,1.5951314818673865,2.5444444444444447,2.5
418,10,40,4000,1.5,3.5,0.05,1000,999999,0.4,0,0.3,0.01,10.0,71119.6446,85888.7074,79739.01168,5306.422508946923,28158119.843458552,80190.145,1185.3274,1431.4785,1328.98354,88.44038579526894,7821.701839616008,1336.5024,84,2280,658.7,715.6316634818346,512128.6777777777,419.5,1084,3280,1658.7,715.6316634818346,512128.67777777783,1419.5,1424.3414,1739.8684,1623.80936,92.74996744652553,8602.556461331546,1640.89725,0.0357,0.0895,0.06355999999999999,0.01668467027610142,0.00027837822222222226,0.05925,32.54,98.52,49.916999999999994,21.298910274680463,453.64357888888895,42.525,0,0,0.0,0.0,0.0,0.0
419,10,40,4000,1.5,3.5,0.1,300,100,0.4,20,0.3,0.01,10.0,76313.4685,88336.3482,82611.67461,3998.566792757022,15988536.396139178,82179.53899999999,1271.8911,1472.2725,1376.86124,66.64278421960204,4441.260688540438,1369.659,36,340,153.1,94.9402736227127,9013.655555555555,134.5,336,640,453.1,94.9402736227127,9013.655555555555,434.5,1637.1237,1947.0264,1788.26528,85.30084853443785,7276.234760695107,1781.4787000000001,0.0713,0.163,0.09398,0.026362549193884876,0.0006949840000000002,0.08805,10.15,19.32,13.684000000000001,2.8673417809687227,8.221648888888888,13.105,3,6,4.0,1.0540925533894598,1.1111111111111112,4.0
420,10,40,4000,1.5,3.5,0.1,300,100,0.4,20,0.6,0.01,10.0,69774.8016,93417.2212,80646.13142,6833.124889859852,46691595.760422215,81446.9486,1162.9134,1556.9537,1344.10219,113.88541763150899,12969.88834910322,1357.4490999999998,8,958,248.1,316.1502631485365,99950.98888888888,157.0,308,1258,548.1,316.1502631485365,99950.9888888889,457.0,1642.4888,2141.8798,1818.42121,165.59558470932504,27421.897675223245,1823.0911500000002,0.0824,0.2524,0.11954000000000001,0.05265977170056434,0.0027730515555555568,0.10095,9.25,38.04,16.490000000000002,9.55823902888672,91.35993333333334,13.72,3,12,5.0,3.0550504633038935,9.333333333333334,4.0
421,10,40,4000,1.5,3.5,0.1,300,250,0.4,50,0.3,0.01,10.0,74097.714,84919.4551,79512.93791000001,3425.446822160134,11733685.931446962,79258.9421,1234.9619,1415.3243,1325.2156300000001,57.09078948139532,3259.3582436089987,1320.98235,23,321,172.6,118.42597312714433,14024.71111111111,157.5,323,621,472.6,118.42597312714432,14024.711111111108,457.5,1611.7675,1884.2072,1753.78949,89.16714078593519,7950.7789959387865,1765.5174499999998,0.0722,0.1113,0.094,0.011566906817871984,0.00013379333333333337,0.09540000000000001,9.68,18.83,14.225,3.58522043332841,12.853805555555551,13.745000000000001,1,2,1.4,0.5163977794943222,0.26666666666666666,1.0
422,10,40,4000,1.5,3.5,0.1,300,250,0.4,50,0.6,0.01,10.0,73805.8119,88988.9279,81527.90722000001,4663.572934662692,21748912.516918395,82410.29635,1230.0969,1483.1488,1358.79846,77.72620891930282,6041.36355296711,1373.50495,18,559,149.5,181.96901445636897,33112.72222222222,58.0,318,859,449.5,181.96901445636897,33112.72222222222,358.0,1606.3865,1813.3525,1709.9985000000001,61.05806172998143,3728.0869022222228,1720.2163,0.0673,0.1071,0.08674,0.013141723208502334,0.00017270488888888888,0.08435000000000001,9.51,25.81,13.668000000000001,5.420829784779777,29.385395555555558,11.12,1,3,1.4,0.6992058987801011,0.48888888888888893,1.0
423,10,40,4000,1.5,3.5,0.1,300,999999,0.4,0,0.3,0.01,10.0,72747.6638,86672.6499,81414.25785,4166.876592932883,17362860.54073195,81117.05635,1212.4611,1444.5442,1356.9043,69.44794136460935,4823.016559782218,1351.9509,34,422,121.6,121.08876450310693,14662.488888888889,71.0,334,722,421.6,121.08876450310694,14662.48888888889,371.0,1463.5266,1846.2831,1648.1388299999999,122.43127267591626,14989.41652904456,1646.20635,0.0,0.0912,0.05743,0.0272804386572748,0.0007442223333333334,0.06365,10.0,21.71,12.632,3.6466112122535543,13.297773333333337,11.11,0,0,0.0,0.0,0.0,0.0
424,10,40,4000,1.5,3.5,0.1,650,100,0.4,20,0.3,0.01,10.0,68842.6492,88209.0533,80460.37316,6443.005685787413,41512322.267088935,82138.9892,1147.3775,1470.1509,1341.00622,107.38342471308435,11531.199903110655,1368.98315,28,1141,438.6,438.7168664285531,192472.4888888889,282.5,678,1791,1088.6,438.7168664285531,192472.4888888889,932.5,1620.8865,2021.4543,1787.14778,108.43491290957088,11758.130337706223,1774.009,0.0783,0.1777,0.10054,0.028984332932733774,0.0008400915555555555,0.09265000000000001,20.35,53.59,32.689,13.156447891095496,173.0921211111111,28.065,6,17,10.1,4.306326095924976,18.544444444444444,8.5
425,10,40,4000,1.5,3.5,0.1,650,100,0.4,20,0.6,0.01,10.0,70425.9407,83116.9057,78559.56633999999,4648.704759174485,21610455.937971503,79186.95615,1173.7657,1385.2818,1309.32611,77.4784179876128,6002.905253863242,1319.7826,62,1240,519.3,350.69393113273765,122986.23333333334,449.5,712,1890,1169.3,350.69393113273765,122986.23333333334,1099.5,1648.1279,2441.9392,1856.34531,217.41685611962842,47270.08932494321,1795.8551499999999,0.0713,0.3532,0.11771000000000001,0.08387366756683,0.0070347921111111105,0.09645000000000001,21.32,56.73,35.118,10.548717457586964,111.27543999999999,33.005,6,18,10.9,3.5418137224371984,12.544444444444444,10.5
426,10,40,4000,1.5,3.5,0.1,650,250,0.4,50,0.3,0.01,10.0,72062.3735,86391.3546,78492.60378,4146.480110358841,17193297.305601463,78528.07115,1201.0396,1439.8559,1308.2100699999999,69.1079981940835,4775.915414393449,1308.8011999999999,66,1031,362.7,310.68099037079463,96522.67777777778,284.5,716,1681,1012.7,310.68099037079463,96522.67777777779,934.5,1561.253,1994.9703,1762.42595,138.64135614296532,19221.42563316055,1727.83605,0.0537,0.1902,0.10149,0.03948120368535443,0.0015587654444444445,0.0928,21.44,50.65,30.407,9.376820178859496,87.92475666666665,28.125,2,6,3.5,1.1785113019775793,1.3888888888888888,3.0
427,10,40,4000,1.5,3.5,0.1,650,250,0.4,50,0.6,0.01,10.0,74513.2352,86993.3219,80806.15708,4746.6408798590755,22530599.642349336,80692.05069999999,1241.8873,1449.8887,1346.76928,79.11068232847778,6258.500058477327,1344.8675,9,1349,524.2,467.93537065615277,218963.5111111111,394.5,659,1999,1174.2,467.93537065615277,218963.5111111111,1044.5,1720.2237,1897.0511,1816.06168,66.12982167925956,4373.153315330667,1812.33825,0.0706,0.1329,0.09646,0.019063414641080904,0.00036341377777777777,0.0951,19.75,59.86,35.221000000000004,14.036607258641004,197.02634333333333,31.36,2,7,4.0,1.7638342073763937,3.111111111111111,3.5
428,10,40,4000,1.5,3.5,0.1,650,400,0.4,80,0.3,0.01,10.0,70911.0079,90700.6148,81269.48047,5704.736655088539,32544020.303910773,81172.9239,1181.8501,1511.6769,1354.49133,95.07894545646495,9040.005869113436,1352.88205,15,883,246.1,275.7178308021123,76020.32222222222,131.0,665,1533,896.1,275.7178308021123,76020.32222222222,781.0,1547.8624,1864.7342,1715.0429199999999,113.73864351569638,12936.479028790664,1705.49,0.0459,0.1075,0.08041000000000001,0.01758044684048478,0.0003090721111111112,0.08145,19.88,45.89,26.877999999999997,8.257934635515374,68.19348444444444,23.53,1,3,1.5,0.7071067811865476,0.5,1.0
429,10,40,4000,1.5,3.5,0.1,650,400,0.4,80,0.6,0.01,10.0,75844.2557,88995.336,81213.18733,4234.462235737296,17930670.425885305,79993.32895,1264.0709,1483.2556,1353.55312,70.57437684332747,4980.742666823997,1333.22215,34,889,325.7,271.54580133418045,73737.12222222221,320.0,684,1539,975.7,271.5458013341805,73737.12222222223,970.0,1494.9746,1867.9351,1733.1355200000003,116.49692344339022,13571.533171775121,1757.2690499999999,0.0624,0.1384,0.09412000000000001,0.023448610477666547,0.0005498373333333333,0.09695000000000001,20.52,46.16,29.276999999999997,8.112413053805602,65.81124555555554,29.099999999999998,1,3,1.7,0.6749485577105528,0.4555555555555555,2.0
430,10,40,4000,1.5,3.5,0.1,650,999999,0.4,0,0.3,0.01,10.0,75200.45,87273.9597,81009.43836,3702.98292899441,13712082.57242402,80355.47529999999,1253.3408,1454.566,1350.1573,61.7163793882413,3808.9114847933356,1339.2579,49,585,262.8,204.8369541312743,41958.177777777775,215.0,699,1235,912.8,204.83695413127433,41958.17777777778,865.0,1439.8591,1743.7549,1605.2026799999999,101.94082461890221,10391.93172398178,1600.0906,0.0321,0.1006,0.05624,0.020417214958624173,0.00041686266666666674,0.055150000000000005,20.91,37.09,27.494999999999997,6.125265073629241,37.518872222222235,26.46,0,0,0.0,0.0,0.0,0.0
431,10,40,4000,1.5,3.5,0.1,1000,100,0.4,20,0.3,0.01,10.0,72235.6249,87246.8334,78944.20268999999,4513.492222781199,20371612.045106374,79852.81450000001,1203.9271,1454.1139,1315.7367,75.22487965112781,5658.782518526662,1330.8802500000002,69,1670,608.9,520.9874065443212,271427.87777777785,539.5,1069,2670,1608.9,520.9874065443212,271427.8777777778,1539.5,1570.4636,1963.3472,1767.167,142.0246908100294,20171.01279968445,1759.6363999999999,0.0596,0.1582,0.1061,0.034292986001351486,0.0011760088888888888,0.095,32.2,80.12,48.325,15.630573494845855,244.3148277777778,46.175,10,26,15.6,5.274677451960662,27.822222222222223,15.0
432,10,40,4000,1.5,3.5,0.1,1000,100,0.4,20,0.6,0.01,10.0,75592.9071,84913.4298,79524.07471,2818.435198530702,7943576.968316797,79133.4392,1259.8818,1415.2238,1325.40124,46.97389795443616,2206.5470890337815,1318.89065,39,1025,418.2,356.46904182239695,127070.17777777779,434.5,1039,2025,1418.2,356.46904182239695,127070.17777777779,1434.5,1590.2179,2033.1707,1804.49957,159.82486600272495,25543.987792788983,1833.0386,0.0788,0.2274,0.13103,0.0478226829025725,0.0022870090000000004,0.12845,31.18,60.79,43.077,10.808058773176821,116.81413444444446,44.215,10,20,13.8,3.675746333890726,13.511111111111111,14.0
433,10,40,4000,1.5,3.5,0.1,1000,250,0.4,50,0.3,0.01,10.0,73536.4863,87042.847,79558.92979,4242.069867366268,17995156.759616867,78196.14275,1225.6081,1450.7141,1325.98216,70.70115676849052,4998.653568402672,1303.2690499999999,66,3127,750.6,928.2250924329842,861601.8222222221,523.0,0,2334,1337.9,620.7993860964892,385391.87777777785,1349.0,1598.3448,1970.543,1778.03475,144.5432071266063,20892.738726445008,1783.4187,0.0,0.1487,0.09868,0.04339433654803866,0.0018830684444444442,0.10255,32.62,125.77,54.422000000000004,27.98602857776636,783.2177955555553,46.625,4,15,6.6,3.40587727318528,11.599999999999998,6.0
434,10,40,4000,1.5,3.5,0.1,1000,250,0.4,50,0.6,0.01,10.0,74138.8147,88261.4204,81018.82221,4092.7247382221894,16750395.78285589,81740.56225,1235.6469,1471.0237,1350.3137000000002,68.21208699571586,4652.888812311109,1362.3427000000001,39,1275,536.9,410.2258050282931,168285.21111111113,466.5,1039,2275,1536.9,410.2258050282931,168285.21111111113,1466.5,1640.6128,1977.5345,1845.45164,113.63331575474787,12912.530449418231,1885.24635,0.0705,0.1644,0.12644,0.02982777229361925,0.000889696,0.13175,32.57,69.47,48.052,12.821019026929527,164.37852888888895,46.64,4,9,5.8,1.5491933384829668,2.4000000000000004,5.5
435,10,40,4000,1.5,3.5,0.1,1000,400,0.4,80,0.3,0.01,10.0,77367.7435,82787.3287,79989.14179,1845.0950785098235,3404375.848741172,79916.6467,1289.4624,1379.7888,1333.15236,30.75157721964838,945.6595014959971,1331.9441000000002,43,1508,620.8,501.56018803551603,251562.62222222218,479.5,1043,2508,1620.8,501.56018803551603,251562.62222222218,1479.5,1609.7446,1996.3409,1750.9054199999998,107.12499164074953,11475.763834030655,1732.61545,0.0702,0.1177,0.08986999999999999,0.014824158211064354,0.00021975566666666672,0.088,32.94,78.56,50.031,15.60276716910604,243.44634333333332,45.98,2,6,3.4,1.3498971154211057,1.822222222222222,3.0
436,10,40,4000,1.5,3.5,0.1,1000,400,0.4,80,0.6,0.01,10.0,75422.3665,85690.8877,78964.39953000001,2953.9327257231525,8725718.548098214,78649.21535000001,1257.0394,1428.1815,1316.07332,49.232220465571885,2423.8115319706753,1310.8202500000002,25,1249,554.0,484.41006503902366,234653.11111111112,662.5,1025,2249,1554.0,484.41006503902366,234653.11111111112,1662.5,1535.1005,1873.6095,1699.75271,130.5531580157672,17044.12706788988,1678.02375,0.0531,0.1279,0.08885000000000001,0.0233294401514005,0.0005442627777777778,0.08345,31.35,69.93,48.086,14.85578016949781,220.69420444444438,51.005,2,5,3.3,1.2516655570345725,1.5666666666666664,3.5
437,10,40,4000,1.5,3.5,0.1,1000,999999,0.4,0,0.3,0.01,10.0,77843.2443,89486.7174,83043.89364,3455.971252106804,11943737.29538867,82207.07025,1297.3874,1491.4453,1384.0649,57.59952201674751,3317.704936557781,1370.1178,30,430,202.7,151.85376737725892,23059.566666666666,204.5,1030,1430,1202.7,151.85376737725892,23059.566666666666,1204.5,1531.8813,1844.2538,1677.72365,97.57001601141206,9519.908024467208,1666.2177,0.0352,0.0799,0.05666,0.012214126611792138,0.00014918488888888889,0.056749999999999995,31.08,43.98,36.952,4.84564592644205,23.480284444444433,37.129999999999995,0,0,0.0,0.0,0.0,0.0
438,10,40,4000,1.5,3.5,0.2,300,100,0.4,20,0.3,0.01,10.0,77834.7485,88093.4549,81136.16833,2973.9855360200327,8844589.968456361,80349.3594,1297.2458,1468.2242,1352.26947,49.56640515772874,2456.828520260118,1339.156,112,955,357.5,278.1986700183881,77394.5,285.5,412,1255,657.5,278.1986700183881,77394.5,585.5,1609.5658,1917.8231,1766.8070500000001,111.8108089074899,12501.656988547224,1755.7368999999999,0.0618,0.1617,0.10679000000000001,0.03556907052170155,0.0012651587777777781,0.10705,13.28,40.52,20.806,8.921408956985314,79.59153777777777,18.275,4,12,6.1,2.7264140062238043,7.433333333333334,5.0
